period_month,ug_name,uol1_name,uol2_name,servicel1_id,servicel1_name,Nº fichas RFO,Nº SN2 con ficha RFO con status OK,Nº SN2 con dependencias Consumer,Nº SN2 del tipo Aplicación no Hijo,Número de features “deployed” válidas,Número de features “deployed”,Valor de cumplimiento de objetivos en Op Model,Servicios N2 con medición en el modelo objetivo del Op Model,Vulnerab. de alto riesgo por cada mil líneas de códgio,Vulnerab. de alto riesgo por cada mil líneas de códgio mes anterior,Variación de la evolución de vulnerabilidades,Nº  de vulnerabilidades “high”,Nº de Lineas de código ,Nº de vulnerabilidades “high” en el mes anterior,Líneas de código en el mes anterior,Fichas RFO con status OK,SN2 con Dependencias asignadas,Calidad de Features,Cumpliminto objetivo adopción del Op. Model, Evolución de vulnerabilidades,Peso - Fichas RFO con status OK,Peso - SN2 con Dependencias asignadas, Peso - Calidad de Features,Peso - Cumpliminto objetivo adopción del Op. Model,Peso -  Evolución de vulnerabilidades,Distribución pesos si no aplica indicador,% Adopción total,Está certificado? (>= 70%),Nivel de Certificación
mar 25,ARGENTINA,INGENIERÍA & DATA,ALPHA ARCHITECTURE,3572,ALPHA,1,1,1,1,80,81,"1,0",1,"0,0000","0,0000","0,0000",0,54.722,0,54.241,"100,00%","100,00%","98,77%","100,00%","100,00%","0,1300","0,1300","0,1975","0,2700","0,2700","1,0000",100%,1,Level 3
mar 25,ARGENTINA,INGENIERÍA & DATA,DATAHUB ARGENTINA,4343,DATIO-AR RIESGOS Y FINANZAS,1,1,1,1,16,20,"0,0",1,"0,0000","0,0000","0,0000",0,227.906,0,226.363,"100,00%","100,00%","80,00%","0,00%","100,00%","0,1300","0,1300","0,1600","0,0000","0,2700","1,0000",69%,0,Not certified
mar 25,ARGENTINA,INGENIERÍA & DATA,DATAHUB ARGENTINA,4344,DATIO-AR MODELOS LOCALES,1,1,1,1,21,21,"1,0",1,"0,0000","0,0000","0,0000",0,533.864,0,531.235,"100,00%","100,00%","100,00%","100,00%","100,00%","0,1300","0,1300","0,2000","0,2700","0,2700","1,0000",100%,1,Level 3
mar 25,ARGENTINA,INGENIERÍA & DATA,DATAHUB ARGENTINA,4345,DATIO-AR MODELOS GLOBALES,1,1,1,1,125,125,"1,0",1,"0,0000","0,0000","0,0000",0,166.159,0,157.653,"100,00%","100,00%","100,00%","100,00%","100,00%","0,1300","0,1300","0,2000","0,2700","0,2700","1,0000",100%,1,Level 3
mar 25,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,416,PA02 MERCHANTS-ACQUIRING / COMERCIOS-ADQUIRENCIA,4,4,4,4,4,4,"2,0",4,"0,0184","0,0187","-1,9524",4,217.933,4,213.678,"100,00%","100,00%","100,00%","50,00%","75,00%","0,1300","0,1300","0,2000","0,1350","0,2025","1,0000",80%,1,Level 1
mar 25,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,4851,PA04 BBVA ADQUIRENTE - CICLO DE VIDA COMERCIOS,3,3,3,3,13,13,"0,0",1,"0,0000","0,0000","0,0000",0,30.069,0,30.059,"100,00%","100,00%","100,00%","0,00%","100,00%","0,1300","0,1300","0,2000","0,0000","0,2700","1,0000",73%,1,Level 1
mar 25,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,4853,PA03 PSP - MERCURIO,1,1,1,1,6,6,"0,0",1,"0,0000","0,0000","0,0000",0,32.793,0,32.590,"100,00%","100,00%","100,00%","0,00%","100,00%","0,1300","0,1300","0,2000","0,0000","0,2700","1,0000",73%,1,Level 1
mar 25,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,5297,PA05 BBVA ADQUIRENTE - TRANSACCIONALIDAD,2,2,2,2,5,5,"1,0",2,"0,0000","0,0000","0,0000",0,6.070,0,6.070,"100,00%","100,00%","100,00%","50,00%","100,00%","0,1300","0,1300","0,2000","0,1350","0,2700","1,0000",87%,1,Level 2
mar 25,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,379,AR02 ENTERPRISE WEB CORE,2,1,2,2,0,0,"0,0",0,"0,0000","0,0000","0,0000",0,0,0,0,"50,00%","100,00%",-,-,-,"0,0650","0,1300",-,-,-,"0,2600",75%,1,Level 1
mar 25,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,381,EB02 ENTERPRISE MOBILE / MOVILES EMPRESAS,1,1,0,1,0,0,"0,0",0,"0,0000","-99,0000","0,0000",0,360.221,0,0,"100,00%","0,00%",-,-,"100,00%","0,1300","0,0000",-,-,"0,2700","0,5300",75%,1,Level 1
mar 25,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,382,EB01 ENTERPRISE WEB / WEB EMPRESAS,4,4,1,4,9,9,"0,0",1,"0,0043","0,4154","-98,9586",6,1.387.016,526,1.266.291,"100,00%","25,00%","100,00%","0,00%","100,00%","0,1300","0,0325","0,2000","0,0000","0,2700","1,0000",63%,0,Not certified
mar 25,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,4264,AR37 WEB PUBLICA EMPRESAS,2,1,0,2,0,0,"0,0",0,"0,0000","0,0000","0,0000",0,26.630,0,26.630,"50,00%","0,00%",-,-,"100,00%","0,0650","0,0000",-,-,"0,2700","0,5300",63%,0,Not certified
mar 25,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,4651,EB03 Canales Empresas,5,0,2,5,0,0,"1,0",1,"-99,0000","-99,0000","0,0000",0,0,0,0,"0,00%","40,00%",-,"100,00%",-,"0,0000","0,0520",-,"0,2700",-,"0,5300",61%,0,Not certified
mar 25,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,5963,AR43 OPEN BANKING EMPRESAS,1,1,0,1,1,5,"0,0",0,"0,0000","0,0000","0,0000",0,370,0,370,"100,00%","0,00%","20,00%",-,"100,00%","0,1300","0,0000","0,0400",-,"0,2700","0,7300",60%,0,Not certified
mar 25,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,5964,AR42 ETPB,1,1,1,1,4,4,"0,0",1,"0,0000","0,0000","0,0000",0,14.685,0,12.870,"100,00%","100,00%","100,00%","0,00%","100,00%","0,1300","0,1300","0,2000","0,0000","0,2700","1,0000",73%,1,Level 1
mar 25,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,6478,AR44 PLATAFORMA SENDA ARG,5,5,3,5,2,4,"0,0",1,"0,0000","0,0000","0,0000",0,39.095,0,31.119,"100,00%","60,00%","50,00%","0,00%","100,00%","0,1300","0,0780","0,1000","0,0000","0,2700","1,0000",58%,0,Not certified
mar 25,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,6479,AR45 HELP DESK ARG,1,1,0,1,0,0,"0,0",0,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","0,00%",-,-,-,"0,1300","0,0000",-,-,-,"0,2600",50%,0,Not certified
mar 25,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,6696,AR46 GEMA ARG,1,1,0,1,0,0,"0,0",0,"0,0000","0,0000","0,0000",0,50.326,0,50.326,"100,00%","0,00%",-,-,"100,00%","0,1300","0,0000",-,-,"0,2700","0,5300",75%,1,Level 1
mar 25,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,332,AR21 LOANS SERVICING,2,2,2,2,7,7,"2,0",2,"0,0000","0,0000","0,0000",0,1.111,0,1.111,"100,00%","100,00%","100,00%","100,00%","100,00%","0,1300","0,1300","0,2000","0,2700","0,2700","1,0000",100%,1,Level 3
mar 25,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,333,AR20 LOANS / PRÉSTAMOS,3,3,3,3,2,2,"3,0",3,"0,0000","0,0000","0,0000",0,3.038,0,3.038,"100,00%","100,00%","100,00%","100,00%","100,00%","0,1300","0,1300","0,2000","0,2700","0,2700","1,0000",100%,1,Level 3
mar 25,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,334,AR25 PEOPLE NEXTGEN,2,2,2,2,11,11,"0,0",1,"0,0000","0,0000","0,0000",0,97.177,0,75.584,"100,00%","100,00%","100,00%","0,00%","100,00%","0,1300","0,1300","0,2000","0,0000","0,2700","1,0000",73%,1,Level 1
mar 25,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,335,AR24 PEOPLE LEGACY,4,4,4,4,7,7,"1,5",3,"0,0000","0,0000","0,0000",0,28.478,0,28.462,"100,00%","100,00%","100,00%","50,00%","100,00%","0,1300","0,1300","0,2000","0,1350","0,2700","1,0000",87%,1,Level 2
mar 25,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,336,AR22 ACCOUNTS & DEPOSITS / CUENTAS,10,10,10,10,7,7,"6,0",9,"0,0000","0,0000","0,0000",0,121.876,0,121.876,"100,00%","100,00%","100,00%","66,67%","100,00%","0,1300","0,1300","0,2000","0,1800","0,2700","1,0000",91%,1,Level 3
mar 25,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,337,AR23 PEOPLE SERVICING,5,5,5,5,14,14,"3,0",3,"0,0000","-99,0000","0,0000",0,197.080,0,0,"100,00%","100,00%","100,00%","100,00%","100,00%","0,1300","0,1300","0,2000","0,2700","0,2700","1,0000",100%,1,Level 3
mar 25,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,338,AR26 SERVICIOS PASIVOS,6,6,6,6,8,8,"6,0",6,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%","100,00%","100,00%",-,"0,1300","0,1300","0,2000","0,2700",-,"0,7300",100%,1,Level 3
mar 25,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,4266,AR29 PRENDARIOS / HIPOTECARIOS,2,2,2,2,4,4,"2,0",2,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%","100,00%","100,00%",-,"0,1300","0,1300","0,2000","0,2700",-,"0,7300",100%,1,Level 3
mar 25,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,186,CF06 FINANCE / FINANZAS,13,13,13,13,5,5,"6,0",6,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%","100,00%","100,00%",-,"0,1300","0,1300","0,2000","0,2700",-,"0,7300",100%,1,Level 3
mar 25,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,187,CF07 PROCUREMENT,6,6,6,6,9,9,"0,5",3,"0,0000","0,0000","0,0000",0,85.751,0,85.643,"100,00%","100,00%","100,00%","16,67%","100,00%","0,1300","0,1300","0,2000","0,0450","0,2700","1,0000",78%,1,Level 1
mar 25,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,189,AR36 LOCAL SERVICES,9,9,8,9,2,2,"0,5",4,"0,0140","0,0140","-0,3616",9,644.628,9,642.297,"100,00%","88,89%","100,00%","12,50%","75,00%","0,1300","0,1156","0,2000","0,0338","0,2025","1,0000",68%,0,Not certified
mar 25,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,190,CF02 COMPLIANCE,7,7,2,7,17,17,"0,5",2,"0,1148","0,1147","0,0910",14,121.932,14,122.043,"100,00%","28,57%","100,00%","25,00%","25,00%","0,1300","0,0371","0,2000","0,0675","0,0675","1,0000",50%,0,Not certified
mar 25,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,191,CF03 LEGAL,1,1,0,1,0,0,"1,0",1,"0,0000","0,0000","0,0000",0,16,0,16,"100,00%","0,00%",-,"100,00%","100,00%","0,1300","0,0000",-,"0,2700","0,2700","0,8000",84%,1,Level 2
mar 25,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,192,AR19 DIGITALIZACIÓN DE IMAGENES,3,3,2,3,5,6,"1,0",2,"0,0000","0,0000","0,0000",0,150.053,0,148.359,"100,00%","66,67%","83,33%","50,00%","100,00%","0,1300","0,0867","0,1667","0,1350","0,2700","1,0000",79%,1,Level 1
mar 25,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,193,AR18 AUTOMATIZACIÓN DE PROCESOS,1,1,1,1,5,5,"0,0",0,"0,0000","0,0000","0,0000",0,27,0,27,"100,00%","100,00%","100,00%",-,"100,00%","0,1300","0,1300","0,2000",-,"0,2700","0,7300",100%,1,Level 3
mar 25,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,194,AR17 ENGINEERING SERVICES,11,11,10,12,5,5,"2,0",3,"0,0140","0,0147","-4,7840",4,285.495,4,271.837,"100,00%","83,33%","100,00%","66,67%","75,00%","0,1300","0,1083","0,2000","0,1800","0,2025","1,0000",82%,1,Level 2
mar 25,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,195,CF01 TALENT & CULTURA,17,17,13,13,4,4,"1,0",7,"0,0790","0,1104","-28,4687",75,949.729,102,923.921,"100,00%","100,00%","100,00%","14,29%","100,00%","0,1300","0,1300","0,2000","0,0386","0,2700","1,0000",77%,1,Level 1
mar 25,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,4265,AR38 SALUD FINANCIERA,2,2,1,2,1,1,"0,0",0,"0,0000","0,0000","0,0000",0,18.184,0,17.592,"100,00%","50,00%","100,00%",-,"100,00%","0,1300","0,0650","0,2000",-,"0,2700","0,7300",91%,1,Level 3
mar 25,ARGENTINA,SYSTEMS ENGINEERING,STAFFING Y METODOLOGÍA,149,AR35 BRANCHES / OFICINAS OPERATORIA,3,3,3,3,0,0,"1,0",1,"0,0045","0,0045","0,0000",18,3.992.352,18,3.992.352,"100,00%","100,00%",-,"100,00%","50,00%","0,1300","0,1300",-,"0,2700","0,1350","0,8000",83%,1,Level 2
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF CASH,140,AR28 PAGOS Y COBROS,12,12,10,12,5,5,"10,0",11,"0,0000","0,0000","0,0000",0,32.785,0,32.785,"100,00%","83,33%","100,00%","90,91%","100,00%","0,1300","0,1083","0,2000","0,2455","0,2700","1,0000",95%,1,Level 3
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF CASH,141,AR27 GESTIÓN DE CHEQUES,3,3,3,3,26,26,"1,0",3,"0,2609","0,3261","-19,9948",12,45.997,12,36.800,"100,00%","100,00%","100,00%","33,33%","0,00%","0,1300","0,1300","0,2000","0,0900","0,0000","1,0000",55%,0,Not certified
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF CASH,142,PE01 PENSIONS,9,9,9,9,4,6,"4,0",4,"0,0000","0,0000","0,0000",0,105.907,0,105.907,"100,00%","100,00%","66,67%","100,00%","100,00%","0,1300","0,1300","0,1333","0,2700","0,2700","1,0000",93%,1,Level 3
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF CASH,188,CF05 RISKS / RIESGOS MAYORISTA,15,15,5,15,9,10,"9,0",9,"0,0000","0,0000","0,0000",0,85.424,0,80.428,"100,00%","33,33%","90,00%","100,00%","100,00%","0,1300","0,0433","0,1800","0,2700","0,2700","1,0000",89%,1,Level 2
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF CASH,380,PA01 INTERBANK PAYMENTS / PAGOS INTERBANKING,3,3,1,3,0,0,"2,0",2,"0,0000","0,0000","0,0000",0,17,0,17,"100,00%","33,33%",-,"100,00%","100,00%","0,1300","0,0433",-,"0,2700","0,2700","0,8000",89%,1,Level 2
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF COMEX Y MERCADOS,433,CIB04 IT CIB CORE OPERATIONS,4,4,4,4,18,18,"0,0",1,"0,0000","0,0000","0,0000",0,38.375,0,38.375,"100,00%","100,00%","100,00%","0,00%","100,00%","0,1300","0,1300","0,2000","0,0000","0,2700","1,0000",73%,1,Level 1
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF COMEX Y MERCADOS,435,AR16 COMERCIO EXTERIOR,12,12,12,12,18,18,"9,0",10,"0,0000","0,0000","0,0000",0,10.072,0,9.713,"100,00%","100,00%","100,00%","90,00%","100,00%","0,1300","0,1300","0,2000","0,2430","0,2700","1,0000",97%,1,Level 3
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF MEDIOS DE PAGO,409,AR06 COBRANZAS EMISIÓN TC,4,4,0,4,4,4,"2,0",4,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","0,00%","100,00%","50,00%",-,"0,1300","0,0000","0,2000","0,1350",-,"0,7300",64%,0,Not certified
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF MEDIOS DE PAGO,410,AR11 ABM Y DISTRIBUCIÓN TC,4,3,2,4,7,7,"2,0",2,"0,0000","0,0000","0,0000",0,19.435,0,19.435,"75,00%","50,00%","100,00%","100,00%","100,00%","0,0975","0,0650","0,2000","0,2700","0,2700","1,0000",90%,1,Level 3
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF MEDIOS DE PAGO,411,AR09 BENEFICIOS,3,3,0,3,1,1,"0,5",3,"0,0016","0,0000","0,0000",2,1.284.407,0,1.170.015,"100,00%","0,00%","100,00%","16,67%","100,00%","0,1300","0,0000","0,2000","0,0450","0,2700","1,0000",65%,0,Not certified
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF MEDIOS DE PAGO,412,RB04 ATM /CAJEROS AUTOMATICOS,1,1,0,1,0,0,"1,0",1,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","0,00%",-,"100,00%",-,"0,1300","0,0000",-,"0,2700",-,"0,5300",75%,1,Level 1
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF MEDIOS DE PAGO,413,AR07 TARJETA DE DÉBITO,1,1,1,1,2,2,"1,0",1,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%","100,00%","100,00%",-,"0,1300","0,1300","0,2000","0,2700",-,"0,7300",100%,1,Level 3
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF MEDIOS DE PAGO,414,AR12 CONTABILIDAD TC,3,3,1,3,5,5,"2,0",3,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","33,33%","100,00%","66,67%",-,"0,1300","0,0433","0,2000","0,1800",-,"0,7300",76%,1,Level 1
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF MEDIOS DE PAGO,415,AR04 MEDIOS ELECTRONICOS DE PAGOS - MOBILE,2,2,0,2,1,1,"0,5",1,"0,1463","0,1463","-0,0199",11,75.212,11,75.197,"100,00%","0,00%","100,00%","50,00%","75,00%","0,1300","0,0000","0,2000","0,1350","0,2025","1,0000",67%,0,Not certified
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF MEDIOS DE PAGO,417,AR05 LOYALTY,2,2,2,2,4,4,"0,5",1,"0,0196","0,0000","0,0000",2,101.940,0,99.877,"100,00%","100,00%","100,00%","50,00%","0,00%","0,1300","0,1300","0,2000","0,1350","0,0000","1,0000",60%,0,Not certified
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF MEDIOS DE PAGO,418,AR10 IMPUESTOS TC,2,2,2,2,0,0,"2,0",2,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%",-,"100,00%",-,"0,1300","0,1300",-,"0,2700",-,"0,5300",100%,1,Level 3
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF MEDIOS DE PAGO,6716,AR15 EVOLUCION DIGITAL DE GESTION DE TARJETAS,1,1,0,1,3,3,"0,0",1,"0,0000","0,0000","0,0000",0,13.589,0,12.470,"100,00%","0,00%","100,00%","0,00%","100,00%","0,1300","0,0000","0,2000","0,0000","0,2700","1,0000",60%,0,Not certified
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF MODELOS DE ATENCIÓN,136,RB05 RETAIL CONTACT CENTER / CONTACT CENTER PARTICULARES,7,7,6,7,6,6,"1,5",4,"5,8262","5,8267","-0,0081",792,135.937,792,135.926,"100,00%","85,71%","100,00%","37,50%","0,00%","0,1300","0,1114","0,2000","0,1013","0,0000","1,0000",54%,0,Not certified
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF MODELOS DE ATENCIÓN,137,AR34 BRANCHES / OFICINAS CRM,7,7,5,7,15,15,"1,0",6,"0,0000","0,0000","0,0000",0,438.544,0,433.878,"100,00%","71,43%","100,00%","16,67%","100,00%","0,1300","0,0929","0,2000","0,0450","0,2700","1,0000",74%,1,Level 1
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF MODELOS DE ATENCIÓN,139,AR01 ATS / TERMINAL AUTOSERVICIO,1,1,1,1,5,5,"0,5",1,"0,0000","0,0000","0,0000",0,160.960,0,160.960,"100,00%","100,00%","100,00%","50,00%","100,00%","0,1300","0,1300","0,2000","0,1350","0,2700","1,0000",87%,1,Level 2
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF MODELOS DE ATENCIÓN,4263,RB07 CONTACT CENTER / GESTION DE MORA,4,4,4,4,14,14,"1,5",3,"0,0000","0,0000","0,0000",0,875.061,0,848.303,"100,00%","100,00%","100,00%","50,00%","100,00%","0,1300","0,1300","0,2000","0,1350","0,2700","1,0000",87%,1,Level 2
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF MODELOS DE ATENCIÓN,5854,AR41 TRAFFIC GENERATION & MARKETING AUTOMATION,1,1,1,1,0,0,"1,0",1,"0,0000","0,0000","0,0000",0,13.547,0,1.003,"100,00%","100,00%",-,"100,00%","100,00%","0,1300","0,1300",-,"0,2700","0,2700","0,8000",100%,1,Level 3
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF VENTAS,5193,"AR39 PRÉSTAMOS, ADELANTOS E INVERSIONES",4,4,4,4,0,0,"1,0",1,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%",-,"100,00%",-,"0,1300","0,1300",-,"0,2700",-,"0,5300",100%,1,Level 3
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF VENTAS,5194,RB06 NECESIDADES DIGITALES,2,2,2,2,3,5,"0,0",1,"0,0000","0,0000","0,0000",0,221.251,0,220.380,"100,00%","100,00%","60,00%","0,00%","100,00%","0,1300","0,1300","0,1200","0,0000","0,2700","1,0000",65%,0,Not certified
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF VENTAS,5195,AR31 PAQUETES Y TARJETAS,5,5,5,5,6,6,"1,0",1,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%","100,00%","100,00%",-,"0,1300","0,1300","0,2000","0,2700",-,"0,7300",100%,1,Level 3
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF VENTAS,5196,AR33 PRODUCTOS NO CREDITICIOS,4,4,4,4,3,3,"0,0",1,"0,0019","0,0019","-1,3386",3,1.598.651,3,1.577.251,"100,00%","100,00%","100,00%","0,00%","100,00%","0,1300","0,1300","0,2000","0,0000","0,2700","1,0000",73%,1,Level 1
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF VENTAS,5197,AR40 PRODUCTIVIDAD,1,1,1,1,0,0,"0,0",0,"0,0000","0,0000","0,0000",0,1.715,0,1.715,"100,00%","100,00%",-,-,"100,00%","0,1300","0,1300",-,-,"0,2700","0,5300",100%,1,Level 3
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF VENTAS,5198,AR32 MOTOR DE RIESGOS,2,2,2,2,3,3,"0,0",1,"0,0000","0,0000","0,0000",0,164.381,0,160.610,"100,00%","100,00%","100,00%","0,00%","100,00%","0,1300","0,1300","0,2000","0,0000","0,2700","1,0000",73%,1,Level 1
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF VENTAS,6161,AR47 FORMULARIOS Y CONTRATOS DIGITALES,2,2,1,3,13,13,"2,0",3,"0,0000","0,0000","0,0000",0,42.676,0,42.676,"100,00%","33,33%","100,00%","66,67%","100,00%","0,1300","0,0433","0,2000","0,1800","0,2700","1,0000",82%,1,Level 2
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF VENTAS,7145,AR03 PRESTAMOS HIPOTECARIOS,3,3,1,3,3,3,"3,0",3,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","33,33%","100,00%","100,00%",-,"0,1300","0,0433","0,2000","0,2700",-,"0,7300",88%,1,Level 2
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF WEB Y MOBILE,229,RB02 RETAIL MOBILE / MOVILES PARTICULARES,1,1,1,1,5,8,"0,5",1,"0,0000","0,0000","0,0000",0,6.407,0,6.382,"100,00%","100,00%","62,50%","50,00%","100,00%","0,1300","0,1300","0,1250","0,1350","0,2700","1,0000",79%,1,Level 1
mar 25,ARGENTINA,SYSTEMS ENGINEERING,SWF WEB Y MOBILE,230,RB01 RETAIL WEB / WEBS PARTICULARES,6,6,6,6,15,18,"0,0",2,"0,0000","0,0000","0,0000",0,313.457,0,349.216,"100,00%","100,00%","83,33%","0,00%","100,00%","0,1300","0,1300","0,1667","0,0000","0,2700","1,0000",70%,0,Not certified
mar 25,ARGENTINA,SYSTEMS ENGINEERING,TRANSFORMACIÓN SYSTEMS,6213,TRANSFORMACIÓN NEXTGEN,1,1,0,1,0,0,"0,0",1,"0,0000","0,0000","0,0000",0,133.247,0,81.427,"100,00%","0,00%",-,"0,00%","100,00%","0,1300","0,0000",-,"0,0000","0,2700","0,8000",50%,0,Not certified
mar 25,ARGENTINA,SYSTEMS ENGINEERING,TRANSFORMACIÓN SYSTEMS,6778,PROCESS SYSTEMS ARG,2,0,0,2,0,0,"0,0",0,"-99,0000","-99,0000","0,0000",0,0,0,0,"0,00%","0,00%",-,-,-,"0,0000","0,0000",-,-,-,"0,2600",0%,0,Not certified
mar 25,ARGENTINA,SYSTEMS ENGINEERING,TRANSFORMACIÓN SYSTEMS,6860,DEVOPS AR,2,2,0,2,0,0,"0,0",2,"0,0000","0,0000","0,0000",0,1.162.214,0,202.048,"100,00%","0,00%",-,"0,00%","100,00%","0,1300","0,0000",-,"0,0000","0,2700","0,8000",50%,0,Not certified
mar 25,ARGENTINA,SYSTEMS ENGINEERING,VINCULADAS Y SEGUROS,72,IN01 INSURANCE DISTRIBUTION/CHANNELS WEB,6,6,0,6,0,0,"1,0",1,"0,0000","0,0000","0,0000",0,94.443,0,94.443,"100,00%","0,00%",-,"100,00%","100,00%","0,1300","0,0000",-,"0,2700","0,2700","0,8000",84%,1,Level 2
mar 25,ARGENTINA,SYSTEMS ENGINEERING,VINCULADAS Y SEGUROS,73,AR14 INSURANCE SERVICES,3,3,3,3,1,1,"2,0",2,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%","100,00%","100,00%",-,"0,1300","0,1300","0,2000","0,2700",-,"0,7300",100%,1,Level 3
mar 25,ARGENTINA,SYSTEMS ENGINEERING,VINCULADAS Y SEGUROS,74,AR13 INSURANCE DISTRIBUTION/CHANNELS CORE,5,1,2,5,0,0,"1,0",1,"-99,0000","-99,0000","0,0000",0,0,0,0,"20,00%","40,00%",-,"100,00%",-,"0,0260","0,0520",-,"0,2700",-,"0,5300",66%,0,Not certified
mar 25,ARGENTINA,SYSTEMS ENGINEERING,VINCULADAS Y SEGUROS,76,AM01 ASSET MANAGEMENT,3,3,3,3,0,0,"0,5",1,"0,0000","0,0000","0,0000",0,36,0,36,"100,00%","100,00%",-,"50,00%","100,00%","0,1300","0,1300",-,"0,1350","0,2700","0,8000",83%,1,Level 2
mar 25,ARGENTINA,SYSTEMS ENGINEERING,VINCULADAS Y SEGUROS,5473,AM02 CONSUMER FINANCE,26,26,24,26,7,7,"6,5",12,"0,2050","0,2080","-1,4698",196,956.216,198,951.775,"100,00%","92,31%","100,00%","54,17%","0,00%","0,1300","0,1200","0,2000","0,1463","0,0000","1,0000",60%,0,Not certified
